b-3BI9AspYc,Rihanna,What Now,tears,"I shouldn't be crying, __ were for the weak",19850,24160,4310,0,string_ear,strings_are_ear_air,strings,,,,,,
b-3BI9AspYc,Rihanna,What Now,swear,"The more I __ I'm happy, the more that I'm feeling alone",150880,158640,7760,0,string_ear,strings_are_ear_air,strings,,,,,,
WA4iX5D9Z64,Taylor Swift,We Are Never Ever Getting Back Together,swear,"'Baby, I miss you and I __ I'm gonna change, trust me'",22510,26050,3540,0,string_ear,strings_are_ear_air,strings,,,,,,
OpQFFLBMEPI,P!Nk,Just Give Me A Reason,tear,Oh __ ducts and rust,139400,141860,2460,0,string_ear,strings_are_ear_air,strings,,,,,,
rYEDA3JcQqw,Adele,Rolling In The Deep,Tears,"Rolling in the deep (__ are gonna fall, rolling in the deep)",62760,66680,3920,0,string_ear,strings_are_ear_air,strings,,,,,,
rYEDA3JcQqw,Adele,Rolling In The Deep,Tears,"And you played it to the beat (__ are gonna fall, rolling in the deep)",72250,77540,5290,0,string_ear,strings_are_ear_air,strings,,,,,,
rYEDA3JcQqw,Adele,Rolling In The Deep,Tears,"They keep me thinking that we almost had it all (__ are gonna fall, rolling in the deep)",101940,105890,3950,0,string_ear,strings_are_ear_air,strings,,,,,,
rYEDA3JcQqw,Adele,Rolling In The Deep,Tears,"Rolling in the deep (__ are gonna fall, rolling in the deep)",117280,122030,4750,0,string_ear,strings_are_ear_air,strings,,,,,,
rYEDA3JcQqw,Adele,Rolling In The Deep,Tears,"And you played it to the beat (__ are gonna fall, rolling in the deep)",126870,131920,5050,0,string_ear,strings_are_ear_air,strings,,,,,,
rYEDA3JcQqw,Adele,Rolling In The Deep,Tears,"We could've had it all (__ are gonna fall, rolling in the deep)",174610,180850,6240,0,string_ear,strings_are_ear_air,strings,,,,,,
rYEDA3JcQqw,Adele,Rolling In The Deep,Tears,"Rolling in the deep (__ are gonna fall, rolling in the deep)",190690,195080,4390,0,string_ear,strings_are_ear_air,strings,,,,,,
rYEDA3JcQqw,Adele,Rolling In The Deep,Tears,"And you played it to the beat (__ are gonna fall, rolling in the deep)",200190,204770,4580,0,string_ear,strings_are_ear_air,strings,,,,,,
rYEDA3JcQqw,Adele,Rolling In The Deep,Tears,"Rolling in the deep (__ are gonna fall, rolling in the deep)",208970,213500,4530,0,string_ear,strings_are_ear_air,strings,,,,,,
Ob7vObnFUJc,Beyoncй,Love On Top,tears,After fighting through my __ and finally you put me first,54050,60800,6750,0,string_ear,strings_are_ear_air,strings,,,,,,
Ob7vObnFUJc,Beyoncй,Love On Top,tears,After fighting through my __ and finally you put me first,135690,142400,6710,0,string_ear,strings_are_ear_air,strings,,,,,,
FHp2KgyQUFk,Beyoncй,Best Thing I Never Had,tears,You don't deserve my __,94510,101580,7070,1,string_ear,strings_are_ear_air,strings,,,,,,
sC2nElyx7Ds,Demi Lovato,Heart Attack,wear,"Paint my nails and __ high heels, yes you",36060,39390,3330,0,string_ear,strings_are_ear_air,strings,,,,,,
sC2nElyx7Ds,Demi Lovato,Heart Attack,wear,"Paint my nails and __ perfume, for you,",99560,103030,3470,0,string_ear,strings_are_ear_air,strings,,,,,,
koJlIGDImiU,Demi Lovato,Hero,swear,Would you __ that you'll always be mine,91490,97580,6090,0,string_ear,strings_are_ear_air,strings,,,,,,
r_8ydghbGSg,Demi Lovato,Skyscraper,tear,Go on and try to __ me down,67340,72090,4750,0,string_ear,strings_are_ear_air,strings,,,,,,
r_8ydghbGSg,Demi Lovato,Skyscraper,tear,Go on and try to __ me down,132000,136670,4670,0,string_ear,strings_are_ear_air,strings,,,,,,
r_8ydghbGSg,Demi Lovato,Skyscraper,tear,Go on and try to __ me down,192010,196700,4690,0,string_ear,strings_are_ear_air,strings,,,,,,
Tff2oE31Mlw,Chris Brown,Love More,swear,"When I try I __ it's never enough, I messed up",22560,27080,4520,1,string_ear,strings_are_ear_air,strings,,,,,,
p47fEXGabaY,Ricky Martin,Livin' La Vida Loca,wear,She will __ you out,67390,70210,2820,1,string_ear,strings_are_ear_air,strings,,,,,,
p47fEXGabaY,Ricky Martin,Livin' La Vida Loca,wear,She will __ you out,129590,132310,2720,1,string_ear,strings_are_ear_air,strings,,,,,,
p47fEXGabaY,Ricky Martin,Livin' La Vida Loca,wear,She will __ you out,180770,183480,2710,1,string_ear,strings_are_ear_air,strings,,,,,,
p47fEXGabaY,Ricky Martin,Livin' La Vida Loca,wear,She will __ you out,202390,205150,2760,1,string_ear,strings_are_ear_air,strings,,,,,,
t4H_Zoh7G5A,Jennifer Lopez,On The Floor,tear,If you're an animal then __ up the floor,52900,55690,2790,1,string_ear,strings_are_ear_air,strings,,,,,,
#NAME?,Emeli Sande,Next To Me,tears,When all I need's a hand to stop the __ from falling,101780,106540,4760,1,string_ear,strings_are_ear_air,strings,,,,,,
TJAfLE39ZZ8,Amy Winehouse,Back To Black,tears,And my __ dry,37940,41160,3220,0,string_ear,strings_are_ear_air,strings,,,,,,
KUmZp8pR1uc,Amy Winehouse,Rehab,tears,It's just till these __ have dried,179340,185810,6470,0,string_ear,strings_are_ear_air,strings,,,,,,
cPJUBQd-PNM,Usher,Dj Got Us Fallin' In Love,Swear,__ I seen you before,96000,97640,1640,1,string_ear,strings_are_ear_air,strings,,,,,,
8WEtxJ4-sh4,Tlc,Waterfalls,tears,"Skies have dried the __ from my eyes, no more lonely cries",186000,189060,3060,0,string_ear,strings_are_ear_air,strings,,,,,,
vKNcuTWzTVw,Marina And The Diamonds,How To Be A Heartbreaker,wear,"Rule number three, __ your heart on your cheek",74970,80630,5660,0,string_ear,strings_are_ear_air,strings,,,,,,
WQnAxOQxQIU,Savage Garden,Truly Madly Deeply,tears,The __ of joy for all the pleasure and the certainty.,84650,89990,5340,0,string_ear,strings_are_ear_air,strings,,,,,,
WQnAxOQxQIU,Savage Garden,Truly Madly Deeply,tears,"The highest power, in lonely hours, the __ devour you",95660,106480,10820,0,string_ear,strings_are_ear_air,strings,,,,,,
MS91knuzoOA,Pearl Jam,Jeremy,wear,And the boy was something mommy wouldn't __,118650,124880,6230,1,string_ear,strings_are_ear_air,strings,,,,,,
1G4isv_Fylg,Coldplay,Paradise,tear,The wheel breaks the butterfly every __ a waterfall,99000,106260,7260,0,string_ear,strings_are_ear_air,strings,,,,,,
vabnZ9-ex7o,Nirvana,Come As You Are,swear,And I __ that I don't have a gun,98620,104880,6260,0,string_ear,strings_are_ear_air,strings,,,,,,
vabnZ9-ex7o,Nirvana,Come As You Are,swear,And I __ that I don't have a gun,169180,175690,6510,0,string_ear,strings_are_ear_air,strings,,,,,,
AscPOozwYA8,Eric Clapton,Tears In Heaven,tears,And I know there'll be no more __ in heaven,185640,206370,20730,0,string_ear,strings_are_ear_air,strings,,,,,,
vUSzL2leaFM,Eric Clapton,Wonderful Tonight,wear,"""It's late in the evening,  she's wondering what clothes to __.""",40110,49190,9080,0,string_ear,strings_are_ear_air,strings,,,,,,0
h_L4Rixya64,Foo Fighters,Best Of You,swear,I __ I'll never give in,82130,86010,3880,0,string_ear,strings_are_ear_air,strings,,,,,,
h_L4Rixya64,Foo Fighters,Best Of You,swear,I __ I'll never give in,199350,204780,5430,0,string_ear,strings_are_ear_air,strings,,,,,,
xmUZ6nCFNoU,The Smashing Pumpkins,Today,tear,I'll __ my heart out,93420,99170,5750,0,string_ear,strings_are_ear_air,strings,,,,,,
OjyZKfdwlng,Warrant,Cherry Pie,tear,looks so good bring a __ to you eye,86210,88820,2610,1,string_ear,strings_are_ear_air,strings,,,,,,
sAYrAu-jnMY,Alter Bridge,Addicted To Pain,tear,Just __ it down!,154060,155940,1880,1,string_ear,strings_are_ear_air,strings,,,,,,
99j0zLuNhi8,Creed,With Arms Wide Open,tears,Then __ of joy stream down my face,38940,45080,6140,0,string_ear,strings_are_ear_air,strings,,,,,,
j5-yKhDd64s,Eminem,Not Afraid,tear,"I think I got a __ in my eye, I feel like the king of",193510,196570,3060,1,string_ear,strings_are_ear_air,strings,,,,,,
j5-yKhDd64s,Eminem,Not Afraid,swear,"So I solemnly __ to always treat this roof, like my daughters and raise it,",206240,210410,4170,1,string_ear,strings_are_ear_air,strings,,,,,,
Z4bVgEVnvyI,Drake,All Me,swear,"But I'm about as big as it gets, I __ y'all just wasting y'all breath",145110,149340,4230,1,string_ear,strings_are_ear_air,strings,,,,,,
Z4bVgEVnvyI,Drake,All Me,swear,I __ to God I got 99 problems but a ***** ain't one,242070,246630,4560,1,string_ear,strings_are_ear_air,strings,,,,,,
RubBzkZzpUA,Drake,Started From The Bottom,wear,"I __ every single chain, even when I'm in the house",96230,99500,3270,1,string_ear,strings_are_ear_air,strings,,,,,,
QjlFqgRbICY,Kendrick Lamar,A.D.H.D,swear,"Man, I __ my ***** trippin off that **** again",16120,18720,2600,1,string_ear,strings_are_ear_air,strings,,,,,,
yyr2gEouEMM,Kendrick Lamar,Poetic Justice,swear,"Every second, every minute, man I __ that she can get it",0,3110,3110,1,string_ear,strings_are_ear_air,strings,,,,,,
iR6oYX1D-0w,Aloe Blacc,I Need A Dollar,swear,And I __ on grandpas grave I'll be paid when I come home,189850,194760,4910,0,string_ear,strings_are_ear_air,strings,,,,,,
N6O2ncUKvlg,Nelly,Just A Dream,swear,"I __ now I can't take it, knowing somebody's got my baby",47510,52890,5380,0,string_ear,strings_are_ear_air,strings,,,,,,
N6O2ncUKvlg,Nelly,Just A Dream,swear,When I be ridin' man I __ I see her face at every turn,95450,98150,2700,0,string_ear,strings_are_ear_air,strings,,,,,,
dZX6Q-Bj_xg,Passion Pit,Take A Walk,swear,And tonight I __ I'll come home,185850,188670,2820,0,string_ear,strings_are_ear_air,strings,,,,,,
0YuSg4mts9E,The Naked And Famous,Young Blood,swear,"Promises, __ them to the sky",106520,110060,3540,0,string_ear,strings_are_ear_air,strings,,,,,,
zwFS69nA-1w,Bright Eyes,First Day Of My Life,Swear,__ I was born right in the doorway,25200,30290,5090,0,string_ear,strings_are_ear_air,strings,,,,,,
fV4DiAyExN0,Hoobastank,The Reason,tears,And be the one who catches all your __,95100,101750,6650,0,string_ear,strings_are_ear_air,strings,,,,,,
O-zpOMYRi0w,Iggy Azalea,Fancy,swear,And __ I meant that there so much that they give that line a rewind,69940,72550,2610,1,string_ear,strings_are_ear_air,strings,,,,,,
2vjPBrBU-TM,Sia,Chandelier,tears,"I'm gonna fly like a bird through the night, feel my __ as they dry",66440,76940,10500,0,string_ear,strings_are_ear_air,strings,,,,,,
2vjPBrBU-TM,Sia,Chandelier,tears,"I'm gonna fly like a bird through the night, feel my __ as they dry",154800,165590,10790,0,string_ear,strings_are_ear_air,strings,,,,,,
o4Yzj-m_SBk,Miranda Lambert,Somethin' Bad,tear,About to __ it up down in New Orleans,100490,102900,2410,0,string_ear,strings_are_ear_air,strings,,,,,,
pZ12_E5R3qc,Beyonce,Partition,swear,Over there I __ I saw them cameras flash,198800,201390,2590,1,string_ear,strings_are_ear_air,strings,,,,,,
VPRjCeoBqrI,Coldplay,A  Sky Full Of Stars,tear,"I don't care, go on and __ me apart",49590,57200,7610,0,string_ear,strings_are_ear_air,strings,,,,,,
VPRjCeoBqrI,Coldplay,A  Sky Full Of Stars,tear,"And I don't care, go on and __ me apart",134380,141670,7290,0,string_ear,strings_are_ear_air,strings,,,,,,
LiaYDPRedWQ,Avril Lavigne,Hello Kitty,underwear,We can roll around in our __ how,32020,33820,1800,0,string_ear,strings_are_ear_air,strings,,,,,,
LiaYDPRedWQ,Avril Lavigne,Hello Kitty,swear,Pinky __ that you're gonna keep it,71150,73040,1890,0,string_ear,strings_are_ear_air,strings,,,,,,
yyDUC1LUXSU,Robin Thicke,Blurred Lines,tear,I'll give you something big enough to __ your *** in two,155960,157810,1850,1,string_ear,strings_are_ear_air,strings,,,,,,
yyDUC1LUXSU,Robin Thicke,Blurred Lines,unbearable,"I mean, it's almost __",159730,161750,2020,1,string_ear,strings_are_ear_air,strings,,,,,,
BiOmXeKyrxo,Maejor Ali,Lolly,underwear,"Bands a make her dance, molly make her lose them __",162060,164920,2860,1,string_ear,strings_are_ear_air,strings,,,,,,
5WybiA263bw,U2,Sweetest Thing,tear,You can sew it up but you still see the __,145220,149130,3910,0,string_ear,strings_are_ear_air,strings,,,,,,
CsFb661EXsI,James Blunt,Heart To Heart,tears,"There are times when I cry, because you shed no __, sometimes",84060,88860,4800,0,string_ear,strings_are_ear_air,strings,,,,,,
MKfzMOC19Fc,5 Seconds Of Summer,Don'T Stop,swear,"You're coming close now, __ I can taste it",86370,90070,3700,0,string_ear,strings_are_ear_air,strings,,,,,,
X2BYmmTI04I,5 Seconds Of Summer,She Looks So Perfect,underwear,In my American Apparel __,47420,50480,3060,0,string_ear,strings_are_ear_air,strings,,,,,,
X2BYmmTI04I,5 Seconds Of Summer,She Looks So Perfect,underwear,In my American Apparel __,107350,110240,2890,0,string_ear,strings_are_ear_air,strings,,,,,,
X2BYmmTI04I,5 Seconds Of Summer,She Looks So Perfect,underwear,In my American Apparel __,143340,146160,2820,0,string_ear,strings_are_ear_air,strings,,,,,,
X2BYmmTI04I,5 Seconds Of Summer,She Looks So Perfect,underwear,In my American Apparel __,179290,182260,2970,0,string_ear,strings_are_ear_air,strings,,,,,,
sCDdQwVRwxM,The Vamps,Wild Heart,swear,"But come right here, I __ I'll never let you go",135100,138940,3840,0,string_ear,strings_are_ear_air,strings,,,,,,
Gqm873UWUdw,One Direction,Moments,tears,And the __ stream down my face,46870,56950,10080,0,string_ear,strings_are_ear_air,strings,,,,,,
Gqm873UWUdw,One Direction,Moments,tears,And the __ stream down my face,135880,146470,10590,0,string_ear,strings_are_ear_air,strings,,,,,,
bESGLojNYSo,Lady Gaga,Poker Face,pair,I wanna roll with him a hard __ we will be,80870,84360,3490,0,string_air,strings_are_ear_air,strings,,,,,,
wV1FrqwZyKw,Lady Gaga,Born This Way,hair,She rolled my __ and put my lipstick on,33410,37480,4070,0,string_air,strings_are_ear_air,strings,,,,,,
LrUvu1mlWco,Miley Cyrus,We Can'T Stop,air,Hands in the __ like we don't care,26630,29540,2910,1,string_air,strings_are_ear_air,strings,,,,,,
LOZuxwVk7TU,Britney Spears,Toxic,air,It's in the __ and it's all around,100930,105490,4560,1,string_air,strings_are_ear_air,strings,,,,,,
nVjsGKrE6E8,Lana Del Rey,Summertime Sadness,hair,Got my __ up real big beauty queen style,41380,45600,4220,0,string_air,strings_are_ear_air,strings,,,,,,
nVjsGKrE6E8,Lana Del Rey,Summertime Sadness,air,"Oh, my God, I feel it in the __",50920,54490,3570,0,string_air,strings_are_ear_air,strings,,,,,,
nVjsGKrE6E8,Lana Del Rey,Summertime Sadness,air,"Oh, my God, I feel it in the __",119530,123150,3620,0,string_air,strings_are_ear_air,strings,,,,,,
AHDtXqjgEj4,Bruno Mars,Gorilla,hair,Yeah I got a fistful of your __,81340,84840,3500,1,string_air,strings_are_ear_air,strings,,,,,,
FyXtoTLLcDk,Justin Timberlake,Tko,fair,"Where did you go, 'cause it just ain't __",48760,51730,2970,1,string_air,strings_are_ear_air,strings,,,,,,
FyXtoTLLcDk,Justin Timberlake,Tko,fair,"Where did you go, 'it just ain't __",145070,148940,3870,1,string_air,strings_are_ear_air,strings,,,,,,
rYEDA3JcQqw,Adele,Rolling In The Deep,despair,Think of me in the depths of your __,86630,91140,4510,0,string_air,strings_are_ear_air,strings,,,,,,
UxxajLWwzqY,Icona Pop,I Love It,stairs,I threw your **** into a bag and pushed it down the __,14610,18350,3740,1,string_air,strings_are_ear_air,strings,,,,,,
UxxajLWwzqY,Icona Pop,I Love It,stairs,I threw your **** into a bag and pushed it down the __,37420,41290,3870,1,string_air,strings_are_ear_air,strings,,,,,,
UxxajLWwzqY,Icona Pop,I Love It,stairs,I threw your **** into a bag and pushed it down the __,90710,94690,3980,1,string_air,strings_are_ear_air,strings,,,,,,
sC2nElyx7Ds,Demi Lovato,Heart Attack,hair,"Won't wash my __, then make 'em bounce like a basketball",27760,33070,5310,0,string_air,strings_are_ear_air,strings,,,,,,
sC2nElyx7Ds,Demi Lovato,Heart Attack,fair,It's just not __,85780,88610,2830,0,string_air,strings_are_ear_air,strings,,,,,,
sC2nElyx7Ds,Demi Lovato,Heart Attack,air,I gasp for __,91240,94000,2760,0,string_air,strings_are_ear_air,strings,,,,,,
z3zdIHDTbg0,Demi Lovato,Made In The Usa,Hair,"__ blowing in the wind, losing track of time",24810,27310,2500,0,string_air,strings_are_ear_air,strings,,,,,,
yXQViqx6GMY,Mariah Carey,All I Want For Christmas Is You,air,Laughter fills the __,156560,160560,4000,0,string_air,strings_are_ear_air,strings,,,,,,
fUYaosyR4bE,Lily Allen,Not Fair,fair,It's not __,40500,42040,1540,0,string_air,strings_are_ear_air,strings,,,,,,
fUYaosyR4bE,Lily Allen,Not Fair,fair,Oh it's not __,55770,58090,2320,0,string_air,strings_are_ear_air,strings,,,,,,
fUYaosyR4bE,Lily Allen,Not Fair,fair,It's not __,103540,105620,2080,0,string_air,strings_are_ear_air,strings,,,,,,
fUYaosyR4bE,Lily Allen,Not Fair,fair,Oh it's not __,119090,120970,1880,0,string_air,strings_are_ear_air,strings,,,,,,
fUYaosyR4bE,Lily Allen,Not Fair,fair,It's not __,167060,168470,1410,0,string_air,strings_are_ear_air,strings,,,,,,
fUYaosyR4bE,Lily Allen,Not Fair,fair,Oh it's not __,182110,184330,2220,0,string_air,strings_are_ear_air,strings,,,,,,
sOnqjkJTMaA,Michael Jackson,Thriller,air,The foulest stench is in the __,314040,316780,2740,1,string_air,strings_are_ear_air,strings,,,,,,
UJtB55MaoD0,Jessie J,Domino,air,I can taste the tension like a cloud of smoke in the __,21800,25640,3840,0,string_air,strings_are_ear_air,strings,,,,,,
UJtB55MaoD0,Jessie J,Domino,air,I can taste the tension like a cloud of smoke in the __,105100,108870,3770,0,string_air,strings_are_ear_air,strings,,,,,,
4JipHEz53sU,Nicki Minaj,Super Bass,air,"He always in the __, but he never fly coach",22050,23880,1830,1,string_air,strings_are_ear_air,strings,,,,,,
LPgvNlrBfb0,Cher Lloyd,Want U Back,pair,Looking like a __ of clowns clowns clowns,26240,29730,3490,0,string_air,strings_are_ear_air,strings,,,,,,
WpYeekQkAdc,Black Eyed Peas,Where Is The Love?,fairness,Whatever happened to the __ in equality,206640,209310,2670,0,string_air,strings_are_ear_air,strings,,,,,,
k2rDbRUDkds,Taio Cruz,Dynamite,air,"I throw my hands up in the __ sometimes,",31700,34890,3190,1,string_air,strings_are_ear_air,strings,,,,,,
k2rDbRUDkds,Taio Cruz,Dynamite,air,"I throw my hands up in the __ sometimes,",87350,90860,3510,1,string_air,strings_are_ear_air,strings,,,,,,
k2rDbRUDkds,Taio Cruz,Dynamite,air,"I'm gonna put my hands in the __, hands in the air",146350,151580,5230,1,string_air,strings_are_ear_air,strings,,,,,,
k2rDbRUDkds,Taio Cruz,Dynamite,air,"I'm gonna put my hands in the air, hands in the __",146350,151580,5230,1,string_air,strings_are_ear_air,strings,,,,,,
k2rDbRUDkds,Taio Cruz,Dynamite,air,Put your hands in the __,151580,163370,11790,1,string_air,strings_are_ear_air,strings,,,,,,
k2rDbRUDkds,Taio Cruz,Dynamite,air,"I throw my hands up in the __ sometimes,",163370,166920,3550,1,string_air,strings_are_ear_air,strings,,,,,,
ZyhrYis509A,Aqua,Barbie Girl,hair,"You can brush my __, undress me everywhere.",16320,20240,3920,1,string_air,strings_are_ear_air,strings,,,,,,
ZyhrYis509A,Aqua,Barbie Girl,hair,"You can brush my __, undress me everywhere.",32900,36670,3770,1,string_air,strings_are_ear_air,strings,,,,,,
ZyhrYis509A,Aqua,Barbie Girl,hair,"You can brush my __, undress me everywhere.",71740,75500,3760,1,string_air,strings_are_ear_air,strings,,,,,,
ZyhrYis509A,Aqua,Barbie Girl,hair,"You can brush my __, undress me everywhere.",147410,151430,4020,1,string_air,strings_are_ear_air,strings,,,,,,
ZyhrYis509A,Aqua,Barbie Girl,hair,"You can brush my __, undress me everywhere.",162290,166090,3800,1,string_air,strings_are_ear_air,strings,,,,,,
DmeUuoxyt_E,Nickelback,Rockstar,hair,I'd even cut my __,57490,59210,1720,1,string_air,strings_are_ear_air,strings,,,,,,
DmeUuoxyt_E,Nickelback,Rockstar,hair,Every Playboy bunny with her bleach blond __,84210,87650,3440,1,string_air,strings_are_ear_air,strings,,,,,,
DmeUuoxyt_E,Nickelback,Rockstar,hair,I'd even cut my __,130690,132340,1650,1,string_air,strings_are_ear_air,strings,,,,,,
DmeUuoxyt_E,Nickelback,Rockstar,hair,Every Playboy bunny with her bleach blond __,157270,161270,4000,1,string_air,strings_are_ear_air,strings,,,,,,
DmeUuoxyt_E,Nickelback,Rockstar,hair,Every Playboy bunny with her bleach blond __,218760,222650,3890,1,string_air,strings_are_ear_air,strings,,,,,,
NavVfpp-1L4,Pink Floyd,Wish You Were Here,air,Hot __ for a cool breeze?,138040,142280,4240,1,string_air,strings_are_ear_air,strings,,,,,,
Rbm6GXllBiw,Guns N' Roses,Paradise City,chair,Strapped in the __ of the city's gas chamber,154660,156800,2140,0,string_air,strings_are_ear_air,strings,,,,,,
Ijk4j-r7qPA,Franz Ferdinand,Take Me Out,hair,I'm just a cross __,13150,16130,2980,0,string_air,strings_are_ear_air,strings,,,,,,
Ijk4j-r7qPA,Franz Ferdinand,Take Me Out,hair,I'm just a cross __,26460,30160,3700,0,string_air,strings_are_ear_air,strings,,,,,,
vUSzL2leaFM,Eric Clapton,Wonderful Tonight,hair,She puts on her make-up and brushes her long blonde __,49190,61170,11980,0,string_air,strings_are_ear_air,strings,,,,,,
b8-tXG8KrWs,The Strokes,Reptilia,hair,The room is on fire as she's fixing her __,145400,150670,5270,0,string_air,strings_are_ear_air,strings,,,,,,
y8AWFf7EAc4,Alexandra Burke,Hallelujah,chair,She tied you to her kitchen __,122990,126410,3420,0,string_air,strings_are_ear_air,strings,,,,,,
y8AWFf7EAc4,Alexandra Burke,Hallelujah,hair,And she broke your throne and she cut your __,126410,130230,3820,0,string_air,strings_are_ear_air,strings,,,,,,
1lyu1KKwC74,The Verve,Bittersweet Symphony,airways,But the __ are clean and there's nobody singing to me now,176930,189660,12730,0,string_air,strings_are_ear_air,strings,,,,,,
n4RjJKxsamQ,Scorpions,Wind Of Change,air,The future's in the __,85290,88450,3160,0,string_air,strings_are_ear_air,strings,,,,,,
YVkUvmDQ3HY,Eminem,Without Me,air,"Could start a revolution, pollutin' the __ waves a rebel",117910,120770,2860,1,string_air,strings_are_ear_air,strings,,,,,,
ab9176Srb5Y,Eminem,Berzerk,hair,"Take your shoes off, let your __ down and (go berzerk) all night long",39170,43620,4450,1,string_air,strings_are_ear_air,strings,,,,,,
ab9176Srb5Y,Eminem,Berzerk,hair,"Take your shoes off, let your __ down and (go berserk) all night long",104500,109510,5010,1,string_air,strings_are_ear_air,strings,,,,,,
ab9176Srb5Y,Eminem,Berzerk,hair,"Take your shoes off, let your __ down and (go berzerk) all night long",185490,190030,4540,1,string_air,strings_are_ear_air,strings,,,,,,
2YcIgow6TDk,Jay-Z,Holy Grail,Air,__ all my laundry in the streets,32290,34820,2530,1,string_air,strings_are_ear_air,strings,,,,,,
2YcIgow6TDk,Jay-Z,Holy Grail,unfair,"One day you care, you're so __",70260,75100,4840,1,string_air,strings_are_ear_air,strings,,,,,,
2YcIgow6TDk,Jay-Z,Holy Grail,unfair,"One day you care, you're so __",149830,154320,4490,1,string_air,strings_are_ear_air,strings,,,,,,
2YcIgow6TDk,Jay-Z,Holy Grail,unfair,"One day you care, you're so __",228970,234000,5030,1,string_air,strings_are_ear_air,strings,,,,,,
2YcIgow6TDk,Jay-Z,Holy Grail,air,"You get the __ of my lungs, whenever you need it",239370,245150,5780,1,string_air,strings_are_ear_air,strings,,,,,,
2YcIgow6TDk,Jay-Z,Holy Grail,unfair,"One day you care, you're so __",308610,313420,4810,1,string_air,strings_are_ear_air,strings,,,,,,
yyr2gEouEMM,Kendrick Lamar,Poetic Justice,hair,"Your natural __ and your soft skin, and your big *** in that sundress (ooh!)",140860,145430,4570,1,string_air,strings_are_ear_air,strings,,,,,,
eCxaXqwRhvw,J. Cole,Crooked Smile,hair,"Now is it real? Eyebrows, fingernails, __",94810,97930,3120,1,string_air,strings_are_ear_air,strings,,,,,,
HAfFfqiYLp0,Kanye West,All Of The Lights,stairs,"I'm on my way, headed up the __",71440,75180,3740,1,string_air,strings_are_ear_air,strings,,,,,,
phaJXp_zMYM,The Notorious B.I.G.,Big Poppa,air,"Throw your hands in the __, if you'se a true player",70350,73590,3240,1,string_air,strings_are_ear_air,strings,,,,,,
phaJXp_zMYM,The Notorious B.I.G.,Big Poppa,air,"Throw your hands in the __, if youse a true player",138590,141620,3030,1,string_air,strings_are_ear_air,strings,,,,,,
phaJXp_zMYM,The Notorious B.I.G.,Big Poppa,air,"Throw your hands in the __, if youse a true player",206800,209770,2970,1,string_air,strings_are_ear_air,strings,,,,,,
N6O2ncUKvlg,Nelly,Just A Dream,air,Cause I can still feel it in the __,58780,61050,2270,0,string_air,strings_are_ear_air,strings,,,,,,
N6O2ncUKvlg,Nelly,Just A Dream,hair,See her pretty face run my fingers through her __,61050,63590,2540,0,string_air,strings_are_ear_air,strings,,,,,,
QZXc39hT8t4,Dr. Dre,The Next Episode,hair,Step up in this ************ just a-swangin my __,52120,54720,2600,1,string_air,strings_are_ear_air,strings,,,,,,
_CL6n0FJZpk,Dr. Dre,Still D.R.E.,air,"Put it in the __, oh, you's a fool DR",235000,292000,57000,1,string_air,strings_are_ear_air,strings,,,,,,
otCpCn0l4Wo,Mc Hammer,U Can'T Touch This,air,So wave your hands in the __,119750,121520,1770,0,string_air,strings_are_ear_air,strings,,,,,,
otCpCn0l4Wo,Mc Hammer,U Can'T Touch This,hair,Bust through the moves run your fingers through your __,121520,123200,1680,0,string_air,strings_are_ear_air,strings,,,,,,
ghb6eDopW8I,Of Monsters And Men,Little Talks,stairs,"The __ creak as I sleep,",28740,30660,1920,0,string_air,strings_are_ear_air,strings,,,,,,
SDTZ7iX4vTQ,Foster The People,Pumped Up Kicks,hair,"And say your __'s on fire, you must have lost your wits, yeah",119780,123900,4120,0,string_air,strings_are_ear_air,strings,,,,,,
0YuSg4mts9E,The Naked And Famous,Young Blood,Pair,__ of forgivers,175000,179190,4190,0,string_air,strings_are_ear_air,strings,,,,,,
#NAME?,Counting Crows,Mr. Jones,fairy,Tell each other __ tales,84690,87180,2490,0,string_air,strings_are_ear_air,strings,,,,,,
y6Sxv-sUYtM,Pharrel Williams,Happy,air,"I'm a hot __ balloon, I could go to space",23920,30040,6120,0,string_air,strings_are_ear_air,strings,,,,,,
y6Sxv-sUYtM,Pharrel Williams,Happy,air,"With the __, like I don't care baby by the way",30040,35630,5590,0,string_air,strings_are_ear_air,strings,,,,,,
0KSOMA3QBU0,Katy Perry,Dark Horse,fairy,That __ tale ending with a knight in shining armor,159950,163200,3250,0,string_air,strings_are_ear_air,strings,,,,,,
0KSOMA3QBU0,Katy Perry,Dark Horse,fair,Turn the bedroom into a __,172310,174200,1890,0,string_air,strings_are_ear_air,strings,,,,,,
moSFlvxnbgk,Frozen,Let It Go,air,My power flurries through the __ into the ground,153410,160430,7020,0,string_air,strings_are_ear_air,strings,,,,,,
Y8ygKnBtKAk,Justin Timberlake,Not A Bad Thing,pair,If I had a __ of wings,334280,339040,4760,1,string_air,strings_are_ear_air,strings,,,,,,
Y8ygKnBtKAk,Justin Timberlake,Not A Bad Thing,pair,On a big old __ of wings,374100,382570,8470,1,string_air,strings_are_ear_air,strings,,,,,,
Y8ygKnBtKAk,Justin Timberlake,Not A Bad Thing,pair,And if I had a __ of wings,382570,387660,5090,1,string_air,strings_are_ear_air,strings,,,,,,
